卡BIN,银行名称,卡种
356899,建设银行,1
66601428,交通银行,0
421317,北京银行,0
601131,Discover Financial Services，I,1
601136,Discover Financial Services，I,1
601138,Discover Financial Services，I,1
601137,Discover Financial Services，I,1
558360,工商银行,1
45806,工商银行,1
6653783,交通银行,1
53098,工商银行,1
528856,工商银行,1
601121,Discover Financial Services，I,1
5453242,建设银行,1
601123,Discover Financial Services，I,1
601122,Discover Financial Services，I,1
601125,Discover Financial Services，I,1
601124,Discover Financial Services，I,1
601127,Discover Financial Services，I,1
601126,Discover Financial Services，I,1
486497,光大银行,1
6509,Discover Financial Services，I,1
558869,中国银行,2
6506,Discover Financial Services，I,1
6508,Discover Financial Services，I,1
6507,Discover Financial Services，I,1
60112010,Discover Financial Services，I,1
60112012,Discover Financial Services，I,1
60112011,Discover Financial Services，I,1
60112013,Discover Financial Services，I,1
644,Discover Financial Services，I,1
888,贵阳银行股份有限公司,0
6649104,交通银行,1
427064,工商银行,1
427062,工商银行,1
377158,民生银行,1
553161,民生银行,1
694301,长沙银行股份有限公司,0
489734,工商银行,1
601188,Discover Financial Services，I,1
486466,上海银行,1
489736,工商银行,1
489735,工商银行,1
464581,民生银行,1
303,光大银行,0
377153,民生银行,1
377152,民生银行,1
526836,工商银行,1
6011300,Discover Financial Services，I,1
427010,工商银行,1
427018,工商银行,1
427019,工商银行,1
427020,工商银行,1
545217,民生银行,1
427029,工商银行,1
427028,工商银行,0
558894,广发银行,1
427030,工商银行,1
427038,工商银行,0
427039,工商银行,1
103,农业银行,0
60119,Discover Financial Services，I,1
458071,工商银行,1
60114,Discover Financial Services，I,1
60113,Discover Financial Services，I,1
60112,Discover Financial Services，I,1
438589,兴业银行,0
60110,Discover Financial Services，I,1
60113986,Discover Financial Services，I,1
60113984,Discover Financial Services，I,1
60113985,Discover Financial Services，I,1
6349102,农业银行,2
370246,工商银行,1
370247,工商银行,1
552599,农业银行,1
370248,工商银行,1
370249,工商银行,1
60113988,Discover Financial Services，I,1
60113989,Discover Financial Services，I,1
438126,工商银行,1
438125,工商银行,1
66405512,交通银行,0
370267,工商银行,1
5491031,建设银行,1
65,Discover Financial Services，I,1
523952,民生银行,1
530970,工商银行,1
601428,交通银行,0
530990,工商银行,1
491036,广发银行,1
491034,广发银行,1
451811,工商银行,1
451810,工商银行,1
415753,平安银行,0
601101,Discover Financial Services，I,1
415752,平安银行,0
601100,Discover Financial Services，I,1
525498,工商银行,1
524047,工商银行,1
548259,工商银行,0
49104,交通银行,1
6011290,Discover Financial Services，I,1
6011293,Discover Financial Services，I,1
6011294,Discover Financial Services，I,1
6011291,Discover Financial Services，I,1
6011292,Discover Financial Services，I,1
6011297,Discover Financial Services，I,1
6011295,Discover Financial Services，I,1
552853,交通银行,1
6011296,Discover Financial Services，I,1
6886592,厦门银行股份有限公司,0
60113943,Discover Financial Services，I,1
60113940,Discover Financial Services，I,1
60113941,Discover Financial Services，I,1
552794,广发银行,1
458441,工商银行,1
60112981,Discover Financial Services，I,1
428911,广发银行,1
60112980,Discover Financial Services，I,1
60112986,Discover Financial Services，I,1
60113946,Discover Financial Services，I,1
451804,工商银行,1
60113944,Discover Financial Services，I,1
60113945,Discover Financial Services，I,1
438600,上海银行,0
405512,交通银行,0
436768,广发银行,1
436769,广发银行,1
60112992,Discover Financial Services，I,1
60112993,Discover Financial Services，I,1
60112990,Discover Financial Services，I,1
60112991,Discover Financial Services，I,1
60112996,Discover Financial Services，I,1
60112997,Discover Financial Services，I,1
402791,工商银行,0
60112994,Discover Financial Services，I,1
60112995,Discover Financial Services，I,1
60112989,Discover Financial Services，I,1
60112987,Discover Financial Services，I,1
60112988,Discover Financial Services，I,1
62137320,工商银行,0
625154,越南Vietcombank,1
625150,宁夏黄河农村商业银行,1
62137310,工商银行,0
625140,中国银行,1
6233711,Gazprombank,0
6233710,Gazprombank,0
6233712,Gazprombank,0
625139,BC卡公司,1
625132,BC卡公司,1
625131,BC卡公司,1
628213,贵阳银行股份有限公司,1
628214,宁夏银行,1
628217,东营银行,1
6243970,ROSENERGOBANK,1
625127,BC卡公司,1
625125,BC卡公司,1
625124,越南Vietcombank,1
625123,BC卡公司,1
625120,BC卡公司,1
628220,重庆银行股份有限公司,1
621682003,深圳光明沪农商村镇银行,0
628223,上饶银行,1
621682002,北京房山沪农商村镇银行,0
628228,成都市商业银行,1
625116,工商银行,1
625114,工商银行,1
625113,工商银行,1
625112,BC卡公司,1
625111,BC卡公司,1
625110,工商银行,1
628234,威海市商业银行,1
628238,九江银行股份有限公司,1
628239,青岛银行,1
625107,上海商业银行,1
625106,BC卡公司,1
625104,俄罗斯ORIENT EXPRESS BANK,1
625103,BC卡公司,1
623397,中信银行,0
623398,PVB Card Corporation,3
623395,BC卡公司,0
628251,徽商银行,1
628254,湖北农信社,1
628257,日照银行,1
623388,Lao China Bank Co.,Ltd,0
623389,Sindh Bank Limited,0
623386,Lao China Bank Co.,Ltd,0
621338001,江苏邗江民泰村镇银行,0
623385,BANCO SOL,S.A.,3
623383,Lao China Bank Co.,Ltd,0
623380,Cooperative & Agricultural,0
623381,Bank Alfalah Limited,0
621270,湖北银行,0
622536,平安银行,0
9551005810,邮储银行,0
9551005811,邮储银行,0
621201,韩亚银行（中国）,0
622532,晋城银行股份有限公司,0
9551005814,邮储银行,0
9551005815,邮储银行,0
9551005812,邮储银行,0
535916141,农业银行,2
9551005813,邮储银行,0
535916140,农业银行,2
535916143,农业银行,2
535916142,农业银行,2
535916145,农业银行,2
63491023327,农业银行,2
535916146,农业银行,2
63535910350,农业银行,2
63491023326,农业银行,2
955971143,农业银行,0
955971142,农业银行,0
955971141,农业银行,0
955971140,农业银行,0
6221513990,邮储银行,0
84336,浦发银行,0
9551005807,邮储银行,0
9551005808,邮储银行,0
9551005805,邮储银行,0
9551005806,邮储银行,0
442729,中信银行,0
622523,浦发银行,0
9551005809,邮储银行,0
955971146,农业银行,0
622526,平安银行,1
955971145,农业银行,0
622525,平安银行,1
622520,浦发银行,2
622522,浦发银行,0
622521,浦发银行,0
518379,中国银行,2
518378,中国银行,2
63491020241,农业银行,2
955983117,农业银行,0
518377,中国银行,1
955983118,农业银行,0
535916114,农业银行,2
955983115,农业银行,0
535916113,农业银行,2
955983116,农业银行,0
535916116,农业银行,2
955983113,农业银行,0
535916115,农业银行,2
955983114,农业银行,0
535916118,农业银行,2
535913079,农业银行,2
535916117,农业银行,2
535913077,农业银行,2
552288,民生银行,1
535913076,农业银行,2
535913075,农业银行,2
535913074,农业银行,2
63491020240,农业银行,2
622517,浦发银行,0
491026062,农业银行,2
622516,浦发银行,0
955971139,农业银行,0
622519,浦发银行,2
622518,浦发银行,0
491026061,农业银行,2
491026060,农业银行,2
84361,浦发银行,0
955980074,农业银行,0
955980076,农业银行,0
622511,湖北银行,0
955980075,农业银行,0
955958162,农业银行,0
955958163,农业银行,0
955958160,农业银行,0
955958161,农业银行,0
63535918241,农业银行,2
518364,广发银行,1
63535918240,农业银行,2
602907,平安银行,0
955980077,农业银行,0
955980079,农业银行,0
955998226,农业银行,0
491026077,农业银行,2
491026079,农业银行,2
535913062,农业银行,2
491026074,农业银行,2
535913061,农业银行,2
622506,陕西省农村信用社联合社,0
535913060,农业银行,2
491026076,农业银行,2
622508,六盘水商行,0
491026075,农业银行,2
955998227,农业银行,0
955998228,农业银行,0
955979074,农业银行,0
955980062,农业银行,0
84380,浦发银行,0
622500,浦发银行,1
955979077,农业银行,0
955979076,农业银行,0
955980061,农业银行,0
955979075,农业银行,0
955980060,农业银行,0
6223093380,浙商银行,0
955998234,农业银行,0
955998233,农业银行,0
955971118,农业银行,0
84385,浦发银行,0
955958139,农业银行,0
955971117,农业银行,0
955979079,农业银行,0
955971116,农业银行,0
955971115,农业银行,0
955971114,农业银行,0
955971113,农业银行,0
955981382,农业银行,0
955958145,农业银行,0
955979062,农业银行,0
955958142,农业银行,0
955979061,农业银行,0
955958143,农业银行,0
955979060,农业银行,0
955958140,农业银行,0
955958141,农业银行,0
955998240,农业银行,0
556617,中信银行,1
955998241,农业银行,0
955998242,农业银行,0
491027382,农业银行,2
955958146,农业银行,0
84373,浦发银行,0
623016,重庆银行,0
623017,青海省农村信用社联合社,0
955965327,农业银行,0
955965326,农业银行,0
62309701,长子县融汇村镇银行,0
623010,东莞市商业银行,0
621326763,中山小榄村镇银行,0
622650,光大银行,1
9551005934,邮储银行,0
535917350,农业银行,2
63491022113,农业银行,2
63491022114,农业银行,2
63491022117,农业银行,2
940066,临沂商业银行,0
63491022118,农业银行,2
63491022115,农业银行,2
63491022116,农业银行,2
491029009,农业银行,2
491029008,农业银行,2
491029005,农业银行,2
9551005928,邮储银行,0
9551005929,邮储银行,0
622648,吴江农商行,1
9551005926,邮储银行,0
9551005927,邮储银行,0
622644,龙江银行,0
955998326,农业银行,0
955998327,农业银行,0
621310,三水珠江村镇银行,0
9551005902,邮储银行,0
9551005903,邮储银行,0
9551005900,邮储银行,0
9551005901,邮储银行,0
535917326,农业银行,2
510529,工商银行,1
535917327,农业银行,2
955997005,农业银行,0
622638,华夏银行,1
622637,华夏银行,1
621308,江苏东海张农商村镇银行,0
955997008,农业银行,0
955997009,农业银行,0
622633,华夏银行,0
622636,华夏银行,1
955997007,农业银行,0
622630,华夏银行,0
9551005910,邮储银行,0
622632,华夏银行,0
622631,华夏银行,0
9551005913,邮储银行,0
9551005914,邮储银行,0
9551005911,邮储银行,0
9551005912,邮储银行,0
535916005,农业银行,2
535916008,农业银行,2
955971241,农业银行,0
955997013,农业银行,0
955971240,农业银行,0
535916009,农业银行,2
552398,兴业银行,1
955997011,农业银行,0
955950326,农业银行,0
63491020350,农业银行,2
955950327,农业银行,0
955997010,农业银行,0
9551005906,邮储银行,0
9551005907,邮储银行,0
9551005904,邮储银行,0
9551005905,邮储银行,0
622623,民生银行,1
622622,民生银行,0
9551005908,邮储银行,0
9551005909,邮储银行,0
955998349,农业银行,0
622621,民生银行,1
622620,民生银行,0
63535917060,农业银行,2
63535917061,农业银行,2
63535917062,农业银行,2
955998350,农业银行,0
622619,民生银行,0
63491020382,农业银行,2
622616,民生银行,0
622615,民生银行,0
622618,民生银行,0
622617,民生银行,0
514906,中信银行,1
622611,上海农商银行贷记卡,1
622613,重庆银行股份有限公司,1
63535918382,农业银行,2
622609,招商银行,0
622601,民生银行,1
622600,民生银行,1
622603,民生银行,1
955100,邮储银行,0
622602,民生银行,1
955964118,农业银行,0
623137,德阳银行,0
955964116,农业银行,0
623135,玉溪市商业银行,0
955964117,农业银行,0
623133,广西农村信用社联合社,0
623131,吉林银行,0
623132,昆山农信社,0
623130,东营银行,0
955964114,农业银行,0
955964115,农业银行,0
955964113,农业银行,0
955952139,农业银行,0
955986382,农业银行,0
955973074,农业银行,0
955973075,农业银行,0
955973076,农业银行,0
955973077,农业银行,0
955973079,农业银行,0
623128,广东南粤银行股份有限公司,0
623129,兰州银行股份有限公司,0
422160,北京银行,0
623125,无锡农村商业银行,0
623123,张家港农村商业银行,0
955973060,农业银行,0
623120,石嘴山银行,0
955973061,农业银行,0
623121,自贡市商业银行,0
422161,北京银行,0
62458065496,工商银行,1
90030,光大银行,0
955992162,农业银行,0
955992163,农业银行,0
955992160,农业银行,0
955992161,农业银行,0
622849007,农业银行,0
491027240,农业银行,2
955952143,农业银行,0
955973062,农业银行,0
955952142,农业银行,0
955952141,农业银行,0
458123,交通银行,1
491027241,农业银行,2
955952140,农业银行,0
623119,齐商银行,0
955952146,农业银行,0
458124,交通银行,1
6223096510,浙商银行,0
955952145,农业银行,0
623118,洛阳银行,0
603506,苏州市商业银行,0
623115,江阴农村商业银行,0
622692,中信银行,0
620088,北京农村商业银行,0
623116,济宁银行股份有限公司,0
623113,广东华兴银行,0
623111,北京银行,0
620085,光大银行,0
623112,温州银行,0
620086,工商银行,0
623110,吴江农商行,0
955961062,农业银行,0
955961061,农业银行,0
620082,中信银行,0
63535912240,农业银行,2
955952118,农业银行,0
63535912241,农业银行,2
955952117,农业银行,0
955952116,农业银行,0
955952115,农业银行,0
955961060,农业银行,0
955974382,农业银行,0
955952114,农业银行,0
623108,盛京银行,0
955952113,农业银行,0
623109,天津滨海农村商业银行,0
623105,汉口银行,0
623102,威海商业银行,0
623103,天津农村商业银行,0
623101,德州银行,0
514027,农业银行,1
955986350,农业银行,0
535914240,农业银行,2
535914241,农业银行,2
955961075,农业银行,0
955961074,农业银行,0
955961077,农业银行,0
955961076,农业银行,0
955961079,农业银行,0
690755,招商银行,0
9551005986,邮储银行,0
9551005987,邮储银行,0
9551005984,邮储银行,0
955985013,农业银行,0
9551005985,邮储银行,0
620062,邮储银行,0
955985011,农业银行,0
955985010,农业银行,0
620063,营口沿海银行,0
9551005988,邮储银行,0
621396,东营莱商村镇银行,0
9551005989,邮储银行,0
63491022146,农业银行,2
621390,浦发银行,0
620060,建设银行,0
621392,南阳村镇银行,0
63491022145,农业银行,2
620061,中国银行,0
621391,西藏银行,0
9551005982,邮储银行,0
9551005983,邮储银行,0
9551005980,邮储银行,0
9551005981,邮储银行,0
491024163,农业银行,2
63491022142,农业银行,2
621650101,琼海国民村镇银行,0
63491022143,农业银行,2
621650102,文昌国民村镇银行,0
63491022140,农业银行,2
63491022141,农业银行,2
491024160,农业银行,2
491024161,农业银行,2
491024162,农业银行,2
620059,农业银行,0
9551005997,邮储银行,0
436748,建设银行,1
9551005998,邮储银行,0
9551005995,邮储银行,0
621389,江苏通州华商村镇银行,0
9551005996,邮储银行,0
